id,study,author,journal,year,species,taxonomic,transmission_type,offspring_generation,acclimating,parental_developmental_stages,offspring_developmental_stages,test.env.detail,test.env,alter.env.detail,alter.env,is.natural,environmental_context,merged environment,trait.detail,trait,neg.fitness,n1,n2,avg1,avg2,sd1,sd2,rep,RRdeta,var.RRdeta),Geary.test.1,Geary.test.2,acclimating,reciprocal,days to maturation
915,110,Gianoli,Oikos,2002,Ipomoea_purpurea,annual_plants,1maternal,F1,F1,3adult,3adult,physical support,artificial factor,control,control,Human-mediated changes,3more_favourable,More favorable environment,sterm thickness,2morphological,0,10,10,2.266,2.075,0.137010948,0.147827602,28,0.08798403,0.000873328,51.02473629,43.30506588,F1,1,NA
916,110,Gianoli,Oikos,2002,Ipomoea_purpurea,annual_plants,1maternal,F1,F1,3adult,3adult,control,control,physical support,artificial factor,Human-mediated changes,4relatively_stressful,More stressful environment,internode length,2morphological,0,10,10,15.449,14.694,2.354424983,2.426536008,28,0.049902789,0.005056038,20.24378193,18.68226077,F1,1,NA
917,110,Gianoli,Oikos,2002,Ipomoea_purpurea,annual_plants,1maternal,F1,F1,3adult,3adult,control,control,physical support,artificial factor,Human-mediated changes,4relatively_stressful,More stressful environment,sterm thickness,2morphological,0,10,10,1.769,1.997,0.223544179,0.122588743,28,-0.120621616,0.001975051,24.41409342,50.25781549,F1,1,NA
918,110,Gianoli,Oikos,2002,Ipomoea_purpurea,annual_plants,1maternal,F1,F1,3adult,3adult,control,control,physical support,artificial factor,Human-mediated changes,4relatively_stressful,More stressful environment,petiole length,2morphological,0,10,10,9.056,8.64,0.455,0.658,28,0.046861159,0.00083263,61.40463466,40.51016233,F1,1,NA
919,110,Gianoli,Oikos,2002,Ipomoea_purpurea,annual_plants,1maternal,F1,F1,3adult,3adult,control,control,physical support,artificial factor,Human-mediated changes,4relatively_stressful,More stressful environment,petiole length,2morphological,0,10,10,5.944,6.12,1.265,0.734,28,-0.027634395,0.005978944,14.49654172,25.72358514,F1,1,NA
920,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,3adult,high nutrition,natural factor,low nutrition,control,Naturally-occurring fluctuations,3more_favourable,More favorable environment,leaf length,2morphological,0,5,5,5.088,5.053,0.386,0.316,21,0.007087157,0.001934239,28.07084596,34.05319919,F1,1,NA
921,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,3adult,high nutrition,natural factor,low nutrition,control,Naturally-occurring fluctuations,3more_favourable,More favorable environment,leaf length,2morphological,0,5,5,12.038,12.464,0.538,0.428,21,-0.034694356,0.000635411,47.65053339,62.01680301,F1,1,NA
922,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,3adult,high nutrition,natural factor,low nutrition,control,Naturally-occurring fluctuations,3more_favourable,More favorable environment,number of leaves,2morphological,0,5,5,18.182,16.647,1.696,1.882,21,0.087794065,0.004301193,22.83029423,18.83701413,F1,1,NA
923,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,3adult,high nutrition,natural factor,low nutrition,control,Naturally-occurring fluctuations,3more_favourable,More favorable environment,number of leaves,2morphological,0,5,5,4.71,4.833,0.454,0.346,21,-0.025362898,0.002885542,22.09330853,29.74653602,F1,1,NA
924,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,high nutrition,natural factor,low nutrition,control,Naturally-occurring fluctuations,3more_favourable,More favorable environment,numbers of spikes,2morphological,0,5,5,3.462,4.346,0.946,1.465,21,-0.231305808,0.038029269,7.793483679,6.317537091,F1,1,NA
925,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,1embryonic,high nutrition,natural factor,low nutrition,control,Naturally-occurring fluctuations,3more_favourable,More favorable environment,numbers of spikes,2morphological,0,5,5,2.107,3.227,0.483,0.602,21,-0.424512996,0.017549522,9.289944254,11.41558513,F1,1,NA
926,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,1embryonic,high nutrition,natural factor,low nutrition,control,Naturally-occurring fluctuations,3more_favourable,More favorable environment,seed weight,2morphological,0,5,5,0.3,0.1,0.06,0.06,21,1.066612289,0.082624,10.64794275,3.54931425,F1,0,NA
927,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,high nutrition,natural factor,low nutrition,control,Naturally-occurring fluctuations,3more_favourable,More favorable environment,seed weight,2morphological,0,5,5,1.31,0.89,0.24,0.24,21,0.382645592,0.021384804,11.62400417,7.897224206,F1,0,NA
928,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,1embryonic,low nutrition,control,high nutrition,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,germination,3life_history,0,5,5,93.4,90.5,4.472,2.907,15,0.031667565,0.000664986,44.47754261,66.29782036,F1,0,NA
929,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,low nutrition,control,high nutrition,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,germination,3life_history,0,5,5,81.6,80.4,5.367,4.472,15,0.014938303,0.001484517,32.37831669,38.28687822,F1,0,NA
930,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,1embryonic,disturbed,control,undisterbed,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,germination,3life_history,0,5,5,91.92,91.93,3.086,4.427,15,-0.000227974,0.000689362,63.43220334,44.22251534,F1,0,NA
931,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,disturbed,control,undisterbed,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,germination,3life_history,0,5,5,78.6,82.9,4.696,5.367,15,-0.053325545,0.001552783,35.6443058,32.89414772,F1,0,NA
932,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,3adult,low nutrition,control,high nutrition,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,leaf length,2morphological,0,5,5,9.107,8.923,0.428,0.384,33,0.020446806,0.000812306,45.31346478,49.48520477,F1,1,NA
933,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,3adult,low nutrition,control,high nutrition,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,leaf length,2morphological,0,5,5,2.816,2.886,0.246,0.246,33,-0.024517451,0.002981643,24.37772909,24.98370957,F1,1,NA
934,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,3adult,low nutrition,control,high nutrition,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,number of leaves,2morphological,0,5,5,4.501,4.442,0.358,0.286,33,0.013412948,0.002095495,26.77451973,33.07563755,F1,1,NA
935,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,3adult,low nutrition,control,high nutrition,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,number of leaves,2morphological,0,5,5,13.118,13.394,1.648,1.576,33,-0.020627747,0.005934333,16.95142148,18.09880015,F1,1,NA
936,111,Latzel et al.,Oikos,2009,Plantago_media,perennial_plants,1maternal,F1,F1,3adult,1embryonic,low nutrition,control,high nutrition,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,numbers of spikes,2morphological,0,5,5,0.723,0.375,0.479,0.329,33,0.623404734,0.257430949,3.214389398,2.427342572,F1,1,NA
937,111,Latzel et al.,Oikos,2009,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,low nutrition,control,high nutrition,natural factor,Naturally-occurring fluctuations,4relatively_stressful,More stressful environment,numbers of spikes,2morphological,0,5,5,4.231,12.808,1.559,2.321,33,-1.097338413,0.034112155,5.779531209,11.75173208,F1,1,NA
938,112,Mclean et al.,Ecological Entomology,2009,Acyrthosiphon_pisum,invertebrates,1maternal,F1,F1,3adult,3adult,good host (Lathyrus),control,poor host (vicia),natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,mean offspring per adult,5reproductive,0,17,17,2.706,2.676,1.332,1.608,40,0.007654936,0.035819887,8.254824607,6.762142949,F1,1,NA
939,112,Mclean et al.,Ecological Entomology,2009,Acyrthosiphon_pisum,invertebrates,1maternal,F1,F1,3adult,3adult,good host (Lathyrus),control,poor host (vicia),natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,mean offspring per adult,5reproductive,0,17,17,14.889,17.222,3.776,4.224,40,-0.145442545,0.007335435,16.02204056,16.56700327,F1,1,NA
940,112,Mclean et al.,Ecological Entomology,2009,Acyrthosiphon_pisum,invertebrates,1maternal,F1,F1,3adult,3adult,poor host (vicia),natural factor,good host (Lathyrus),control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,mean offspring per adult,5reproductive,0,17,17,5.078,3.843,2.432,2.432,23,0.273631454,0.037418972,8.484249052,6.420828891,F1,1,NA
941,112,Mclean et al.,Ecological Entomology,2009,Acyrthosiphon_pisum,invertebrates,1maternal,F1,F1,3adult,3adult,poor host (vicia),natural factor,good host (Lathyrus),control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,mean offspring per adult,5reproductive,0,17,17,34.222,29.056,10.444,8.888,23,0.16363098,0.011012927,13.31443698,13.28360838,F1,1,NA
942,113,Via ,ecology,1991,Acyrthosiphon_pisum,invertebrates,1maternal,F1,F1,3adult,3adult,good host (alfalfa),control,poor host (clover),natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,longevity,3life_history,0,3,3,30.875,10.25,4.125,4.5005,67,1.073513185,0.072294179,11.96689649,3.641343258,F1,0,NA
943,113,Via ,ecology,1991,Acyrthosiphon_pisum,invertebrates,1maternal,F1,F1,3adult,3adult,poor host (clover),natural factor,good host (alfalfa),control,Naturally-occurring fluctuations,1more_stressful,More stressful environment,longevity,3life_history,0,3,3,24.5,16.125,4.5,4.25,67,0.412347082,0.034732295,8.704665597,6.066096493,F1,0,NA
944,114,Hereford et al.,Journal of Evolutionary Biology,2005,Diodia_teres,annual_plants,1maternal,F1,F1,3adult,1embryonic,native environment,control,not native environment,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,seed weight,2morphological,0,3,3,3.158,2.495,0.111722871,0.125865007,63,0.235434636,0.001265938,45.19272816,31.69305226,F1,0,NA
945,114,Hereford et al.,Journal of Evolutionary Biology,2005,Diodia_teres,annual_plants,1maternal,F1,F1,3adult,1embryonic,native environment,control,not native environment,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,seed weight,2morphological,0,3,3,3.703,3.149,0.097580736,0.125865007,63,0.161907831,0.00076417,60.67197658,40.00056977,F1,0,NA
946,114,Hereford et al.,Journal of Evolutionary Biology,2005,Diodia_teres,annual_plants,1maternal,F1,F1,3adult,1embryonic,native environment,control,not native environment,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,seed weight,2morphological,0,3,3,3.158,2.713,0.111722871,0.140007143,63,0.151648616,0.001305403,45.19272816,30.98119187,F1,0,NA
947,114,Hereford et al.,Journal of Evolutionary Biology,2005,Diodia_teres,annual_plants,1maternal,F1,F1,3adult,1embryonic,native environment,control,not native environment,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,seed weight,2morphological,0,3,3,4.525,4.218,0.125865007,0.125865007,63,0.070237041,0.000554785,57.47938336,53.57967713,F1,0,NA
948,114,Hereford et al.,Journal of Evolutionary Biology,2005,Diodia_teres,annual_plants,1maternal,F1,F1,3adult,1embryonic,native environment,control,not native environment,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,seed weight,2morphological,0,3,3,4.525,4.347,0.125865007,0.111722871,63,0.040150484,0.000478141,57.47938336,62.20797635,F1,0,NA
949,114,Hereford et al.,Journal of Evolutionary Biology,2005,Diodia_teres,annual_plants,1maternal,F1,F1,3adult,1embryonic,native environment,control,not native environment,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,seed weight,2morphological,0,3,3,3.703,3.931,0.097580736,0.098994949,63,-0.059740507,0.000442919,60.67197658,63.48754427,F1,0,NA
950,115,Alexander et al,Journal of Ecology,1985,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,low temperature,control,high temperature,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germination rate,3life_history,0,4,4,82.85,94.225,8,3.55,28,-0.127665748,0.002688606,19.49411765,49.96188898,F1,1,NA
951,115,Alexander et al,Journal of Ecology,1985,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,3adult,low temperature,control,high temperature,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,leaf area,2morphological,0,4,4,3.04,2.548,1.755,0.922,25,0.201841421,0.120060721,3.260599966,5.201990558,F1,1,NA
952,115,Alexander et al,Journal of Ecology,1985,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,low CO2,control,high CO2,artificial factor,Human-mediated changes,4relatively_stressful,More stressful environment,germination,3life_history,0,3,3,93.3,95,5.716,2.598,15,-0.017555869,0.001501229,26.09684131,58.46325341,F1,0,NA
953,115,Alexander et al,Journal of Ecology,1985,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,low temperature,control,high temperature,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,germination rate,3life_history,0,4,4,95.7,88.975,3.65,8.05,2,0.072021487,0.00241225,49.35374698,20.80526123,F1,1,NA
954,115,Alexander et al,Journal of Ecology,1985,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,3adult,low temperature,control,high temperature,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,leaf area,2morphological,0,4,4,6.553,7.188,0.836,1.95,10,-0.099655057,0.022645346,14.75485505,6.938642534,F1,1,NA
955,115,Alexander et al,Journal of Ecology,1985,Plantago_lanceolata,perennial_plants,1maternal,F1,F1,3adult,1embryonic,low CO2,control,high CO2,artificial factor,Human-mediated changes,4relatively_stressful,More stressful environment,seed weight,2morphological,0,3,3,1.26,1.79,0.104,0.121,33,-0.350730009,0.003797824,19.37027235,23.65190804,F1,0,NA
956,116,Zehnder et al.,Ecological Entomology,2007,Aphis_nerii,invertebrates,1maternal,F1,F1,3adult,3adult,low density,control,high density,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,biomass,2morphological,0,7,7,1.39,0.451,0.389468869,0.120024997,56,1.126140454,0.021447504,9.116982146,9.59873256,F1,0,NA
957,116,Zehnder et al.,Ecological Entomology,2007,Aphis_nerii,invertebrates,1maternal,F1,F1,3adult,3adult,low density,control,high density,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,biomass,2morphological,0,7,7,1.39,0.707,0.389468869,0.149418874,56,0.678445708,0.017679515,9.116982146,12.08712485,F1,0,NA
958,116,Zehnder et al.,Ecological Entomology,2007,Aphis_nerii,invertebrates,1maternal,F1,F1,3adult,3adult,low density,control,high density,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,fecundity,5reproductive,0,7,7,84.286,30,6.998192195,6.998192195,40,1.029623932,0.008789295,30.76653811,10.95076458,F1,0,NA
959,116,Zehnder et al.,Ecological Entomology,2007,Aphis_nerii,invertebrates,1maternal,F1,F1,3adult,3adult,low density,control,high density,natural factor,Naturally-occurring fluctuations,2relatively_favourable,More favorable environment,fecundity,5reproductive,0,7,7,84.286,59.287,6.998192195,6.123724357,40,0.351556085,0.002510583,30.76653811,24.73163877,F1,0,NA
