"","id","study","author","journal","year","species","taxonomic","transmission_type","offspring_generation","acclimating","parental_developmental_stages","offspring_developmental_stages","test.env.detail","test.env","alter.env.detail","alter.env","is.natural","environmental_context","merged.environment","trait.detail","trait","neg.fitness","n1","n2","avg1","avg2","sd1","sd2","rep","RRdeta","var.RRdeta.","Geary.test.1","Geary.test.2","acclimating.1","reciprocal","days.to.maturation","duplicated.row","species.2","avg1_sd1_n1","num.shared.control.1","n1.adjusted","avg2_sd2_n2","num.shared.control.2","n2.adjusted","yi","vi","yi.adj","vi.adj"
"866",979,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Continuously","3adult","3adult","control","control","cu","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","reproductive output","5reproductive",0,3,3,147.059,145.595,20.383,19.874,40,0.010101465,0.012654429,11.53511756,11.71277219,"Continuously",1,NA,FALSE,"Tigriopus japonicus","147.059_20.383_3",2,1.5,"145.595_19.874_3",1,3,0.0101014645996243,0.0126544293303342,0.013303320198393,0.0191196518035237
"867",980,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","control","control","cu 1000ug/l","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","intrinsic population growth rate","5reproductive",0,9,9,0.422,0.285,0.141,0.048,40,0.397142394,0.015637897,8.736055204,17.33108108,"F1",1,NA,FALSE,"Tigriopus japonicus","0.422_0.141_9",1,9,"0.285_0.048_9",1,9,0.397142393601279,0.0156378972069235,0.397142393601279,0.0156378972069235
"868",981,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","control","control","cu 1000ug/l","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","intrinsic population growth rate","5reproductive",0,3,3,0.411,0.305,0.0658,0.007,40,0.302465507,0.008755811,9.986526284,69.66270281,"F1",1,NA,FALSE,"Tigriopus japonicus","0.411_0.0658_3",2,1.5,"0.305_0.007_3",1,3,0.302465506705585,0.00875581068596734,0.306737365542951,0.0174090210282572
"869",982,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","control","control","cu","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","reproductive output","5reproductive",0,9,9,142.579,84.847,9.672,15.477,40,0.517453713,0.004215342,43.02900543,16.00190693,"F1",1,NA,FALSE,"Tigriopus japonicus","142.579_9.672_9",1,9,"84.847_15.477_9",1,9,0.51745371266464,0.00421534199665964,0.51745371266464,0.00421534199665964
"870",983,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","control","control","cu","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","reproductive output","5reproductive",0,3,3,147.059,130.294,20.383,5.2,40,0.123976822,0.006955285,11.53511756,40.06079786,"F1",1,NA,FALSE,"Tigriopus japonicus","147.059_20.383_3",2,1.5,"130.294_5.2_3",1,3,0.123976822317887,0.00695528508331212,0.127178677916656,0.0134205075565016
"871",984,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","control","control","cu 750ug/l","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","survival rate","4survival",0,9,9,100,96.7,1,4.8,55,0.033425454,0.000284919,291.8918919,58.80405405,"F1",1,NA,FALSE,"Tigriopus japonicus","100_1_9",1,9,"96.7_4.8_9",1,9,0.0334254537184064,0.000284919380030152,0.0334254537184064,0.000284919380030152
"872",985,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","control","control","cu 1000ug/l","artificial factor","Human-mediated changes","2relatively_favourable","More favorable environment","survival rate","4survival",0,9,9,100,99.3,3,3.6,55,0.007001596,0.000246053,97.2972973,80.51351351,"F1",1,NA,FALSE,"Tigriopus japonicus","100_3_9",1,9,"99.3_3.6_9",1,9,0.00700159625330876,0.000246053030767686,0.00700159625330876,0.000246053030767686
"873",986,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Continuously","3adult","3adult","cu 1000ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","intrinsic population growth rate","5reproductive",0,3,3,0.236,0.196,0.0502,0.0364,23,0.187509903,0.026758532,7.516346747,8.609009931,"Continuously",1,NA,FALSE,"Tigriopus japonicus","0.236_0.0502_3",2,1.5,"0.196_0.0364_3",1,3,0.187509902685266,0.0267585320069187,0.195050958895168,0.0421818495992868
"874",987,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Not continuously","3adult","3adult","cu 1000ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","intrinsic population growth rate","5reproductive",0,3,3,0.179,0.174,0.191,0.2,23,-0.002103833,0.988909195,1.498366949,1.390970033,"Not continuously",1,NA,FALSE,"Tigriopus japonicus","0.179_0.191_3",1,3,"0.174_0.2_3",1,3,-0.00210383290225841,0.98890919501653,-0.00210383290225841,0.98890919501653
"875",988,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Continuously","3adult","3adult","cu","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","reproductive output","5reproductive",0,3,3,75,62.356,14.781,14.773,23,0.181746941,0.031915064,8.112523493,6.748512733,"Continuously",1,NA,FALSE,"Tigriopus japonicus","75_14.781_3",2,1.5,"62.356_14.773_3",1,3,0.181746940804326,0.0319150638404955,0.188220361870992,0.0451133370556671
"876",989,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Not continuously","3adult","3adult","cu","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","reproductive output","5reproductive",0,3,3,55.619,57.065,3.057,1.386,23,-0.025260925,0.001204149,29.08883034,65.82715906,"Not continuously",0,NA,FALSE,"Tigriopus japonicus","55.619_3.057_3",1,3,"57.065_1.386_3",1,3,-0.0252609252668758,0.00120414911285297,-0.0252609252668758,0.00120414911285297
"877",990,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Not continuously","3adult","3adult","cu 1000ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","survival rate","4survival",0,3,3,76.4,50,1.778,9.007,18,0.418641554,0.011055857,68.70053562,8.875408738,"Not continuously",0,NA,FALSE,"Tigriopus japonicus","76.4_1.778_3",3,1,"50_9.007_3",1,3,0.418641553757826,0.011055857041454,0.418822086318154,0.0114170525301318
"878",991,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Continuously","3adult","3adult","cu 100ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","survival rate","4survival",0,3,3,76.4,70,1.778,10.046,18,0.084144995,0.007069566,68.70053562,11.14046676,"Continuously",0,NA,FALSE,"Tigriopus japonicus","76.4_1.778_3",3,1,"70_10.046_3",1,3,0.0841449953692663,0.00706956612667637,0.0843255279295945,0.00743076161535414
"879",992,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Not continuously","3adult","3adult","cu 750ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","survival rate","4survival",0,3,3,66.3,74.8,2.944,5.023,18,-0.12105094,0.002161739,36.00594749,23.80876897,"Not continuously",0,NA,FALSE,"Tigriopus japonicus","66.3_2.944_3",3,1,"74.8_5.023_3",1,3,-0.12105093956314,0.00216173928932744,-0.120393694549653,0.00347795720033185
"880",993,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F2","Continuously","3adult","3adult","cu 750ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","survival rate","4survival",0,3,3,66.3,74.8,2.944,13.683,18,-0.125876462,0.011873863,36.00594749,8.740148106,"Continuously",0,NA,FALSE,"Tigriopus japonicus","66.3_2.944_3",3,1,"74.8_13.683_3",1,3,-0.125876462407182,0.0118738632743029,-0.125219217393696,0.0131900811853073
"881",994,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu 1000ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","intrinsic population growth rate","5reproductive",0,9,9,0.218,0.154,0.168,0.054,23,0.373705485,0.081919884,3.787644788,8.324324324,"F1",0,NA,FALSE,"Tigriopus japonicus","0.218_0.168_9",1,9,"0.154_0.054_9",1,9,0.373705484605353,0.0819198840352041,0.373705484605353,0.0819198840352041
"882",995,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu 1000ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","intrinsic population growth rate","5reproductive",0,3,3,0.236,0.174,0.0502,0.05,23,0.2985553,0.0430992,7.516347,5.56388,"F1",0,NA,FALSE,"Tigriopus japonicus","0.236_0.0502_3",2,1.5,"0.174_0.05_3",1,3,0.298555286070835,0.0430991998562756,0.306096342280736,0.0585225174486437
"883",996,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","reproductive output","5reproductive",0,3,3,75,56.477,14.781,1.386,23,0.290027682,0.013231426,8.112523493,65.14887343,"F1",1,NA,FALSE,"Tigriopus japonicus","75_14.781_3",2,1.5,"56.477_1.386_3",1,3,0.290027682493788,0.0132314256092695,0.296501103560455,0.0264296988244411
"884",997,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu","natural factor","control","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","reproductive output","5reproductive",0,9,9,25.812,20,1.935,0.3,23,0.255406936,0.000649614,38.93702074,194.5945946,"F1",1,NA,FALSE,"Tigriopus japonicus","25.812_1.935_9",1,9,"20_0.3_9",1,9,0.255406936024615,0.000649614272074461,0.255406936024615,0.000649614272074461
"885",998,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","reproductive output","5reproductive",0,9,9,71.29,73.561,9.672,4.836,23,-0.030576443,0.002527607,21.51465361,44.40004024,"F1",0,NA,FALSE,"Tigriopus japonicus","71.29_9.672_9",1,9,"73.561_4.836_9",1,9,-0.0305764428033585,0.00252760682650504,-0.0305764428033585,0.00252760682650504
"886",999,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu 1000ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","survival rate","4survival",0,3,3,76.4,48.1,1.778,7.967,18,0.458218343,0.009367248,68.70053562,9.652699367,"F1",1,NA,FALSE,"Tigriopus japonicus","76.4_1.778_3",3,1,"48.1_7.967_3",1,3,0.458218343068169,0.00936724785851446,0.458398875628498,0.00972844334719223
"887",1000,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu 750ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","survival rate","4survival",0,3,3,66.3,70,2.944,9.007,18,-0.056736112,0.006191468,36.00594749,12.42557223,"F1",1,NA,FALSE,"Tigriopus japonicus","66.3_2.944_3",3,1,"70_9.007_3",1,3,-0.0567361117725676,0.00619146830248992,-0.0560788667590809,0.00750768621349433
"888",1001,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu 750ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","survival rate","4survival",0,9,9,65.1,70.4,4.2,3,18,-0.078138358,0.000664378,45.24324324,68.4972973,"F1",0,NA,FALSE,"Tigriopus japonicus","65.1_4.2_9",1,9,"70.4_3_9",1,9,-0.078138357899408,0.000664377623093803,-0.078138357899408,0.000664377623093803
"889",1002,120,"Kwok et. al","Ecotoxicology and Environmental Safety",2009,"Tigriopus_japonicus","invertebrates","1maternal","F1","F1","3adult","3adult","cu 750ug/l","artificial factor","control","control","Human-mediated changes","1more_stressful","More stressful environment","survival rate","4survival",0,3,3,0.83,2.5,0.866,0.294,18,-0.923487229,0.433336154,1.532352642,13.59537526,"F1",0,NA,FALSE,"Tigriopus japonicus","0.83_0.866_3",1,3,"2.5_0.294_3",1,3,-0.923487228743734,0.433336154002497,-0.923487228743734,0.433336154002497
"890",1003,121,"Galloway et. al","Science",2007,"Campanula_americana","annual_plants","1maternal","F1","F1","2juvenile","3adult","light_gap","control","understory","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","seedling yield","2morphological",0,8,8,0.11559,0.073,0.0986,0.01827,63,0.501152348,0.102950945,3.215321324,10.95885914,"F1",1,NA,FALSE,"Campanula americana","0.11559_0.0986_8",1,8,"0.073_0.01827_8",1,8,0.501152348160238,0.102950944780298,0.501152348160238,0.102950944780298
"891",1004,121,"Galloway et. al","Science",2007,"Campanula_americana","perennial_plants","1maternal","F1","F1","2juvenile","3adult","light_gap","control","understory","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","seedling weight","2morphological",0,8,8,0.00698,0.0362,0.00602,0.00537,72,-1.600895267,0.100057722,3.180094043,18.48908065,"F1",1,NA,FALSE,"Campanula americana","0.00698_0.00602_8",1,8,"0.0362_0.00537_8",1,8,-1.60089526718148,0.100057722421055,-1.60089526718148,0.100057722421055
"892",1005,121,"Galloway et. al","Science",2007,"Campanula_americana","annual_plants","1maternal","F1","F1","2juvenile","3adult","understory","natural factor","light_gap","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","seedling yield","2morphological",0,8,8,0.0088,0.00616,0.00269,0.00069,58,0.361730848,0.013317978,8.972457793,24.48570728,"F1",1,NA,FALSE,"Campanula americana","0.0088_0.00269_8",1,8,"0.00616_0.00069_8",1,8,0.361730847982943,0.0133179784916017,0.361730847982943,0.0133179784916017
"893",1006,121,"Galloway et. al","Science",2007,"Campanula_americana","perennial_plants","1maternal","F1","F1","2juvenile","3adult","understory","natural factor","light_gap","control","Naturally-occurring fluctuations","1more_stressful","More stressful environment","seedling weight","2morphological",0,8,8,0.14024,0.14024,0.01344,0.01344,10,0,0.002297439,28.61894805,28.61894805,"F1",1,NA,FALSE,"Campanula americana","0.14024_0.01344_8",1,8,"0.14024_0.01344_8",1,8,0,0.00229743888064047,0,0.00229743888064047
"894",1007,122,"Vijendravarma et. al","Biology Letters",2010,"Drosophila_melanogaster","invertebrates","1maternal","F1","F1","1embryonic","3adult","control","control","poor env","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","egg-to-adult viability","4survival",0,30,30,73.58,75.926,14.202,6.989,55,-0.030906243,0.001525071,28.14276591,59.01086534,"F1",1,10,FALSE,"Drosophila melanogaster","73.58_14.202_30",1,30,"75.926_6.989_30",1,30,-0.0309062432259703,0.00152507067087739,-0.0309062432259703,0.00152507067087739
"895",1008,122,"Vijendravarma et. al","Biology Letters",2010,"Drosophila_melanogaster","invertebrates","1maternal","F1","F1","1embryonic","3adult","control","control","poor env","natural factor","Naturally-occurring fluctuations","2relatively_favourable","More favorable environment","egg-to-adult viability","4survival",0,30,30,72.222,80,20.622,7.214,55,-0.101058602,0.002992479,19.02371064,60.23797336,"F1",1,10,FALSE,"Drosophila melanogaster","72.222_20.622_30",1,30,"80_7.214_30",1,30,-0.101058602265385,0.00299247928448666,-0.101058602265385,0.00299247928448666
